#id	sampleA_R1	sampleB_R1
ERR619083.M00704:57:000000000-A5HJE:1:2101:13602:27442.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:27350:21712.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:25376:22942.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:27806:19717.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:12915:18494.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:5403:14120.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:24945:25309.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:16007:23929.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:18320:9410.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:18443:4307.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:6024:14906.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:22500:6362.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:17543:2240.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:2916:16230.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:21148:11105.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:14893:11931.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:4413:12610.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:21162:10977.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:11652:12679.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:13215:12612.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:23078:11561.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:4076:19369.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:19007:7410.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:11013:26873.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:12351:6033.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:20872:9261.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:28060:15755.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:6938:4868.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:21992:18816.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:13458:19564.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:2123:15267.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:13337:16306.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:13204:13305.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:18119:18009.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:4010:22691.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:6470:5841.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:7602:24839.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:24976:17080.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:8902:3750.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:21048:25420.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:20609:19557.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:17460:19104.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:20569:2322.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:26023:11033.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:10841:16976.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:9764:3106.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:7153:8353.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:21141:5532.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:15382:18455.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:17757:17443.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:20689:3044.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:20151:14228.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:20643:10775.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:5063:22058.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:23051:4877.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:19583:10551.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:20143:10271.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:17985:16326.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:19386:25352.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:11762:19529.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:12927:6361.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:12471:26716.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:25693:17477.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:2753:16614.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:13587:22247.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:9371:5150.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:18320:18882.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:15306:15125.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:22308:14109.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:13521:19070.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:16276:29235.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:28853:20006.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:26435:19022.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:14701:20454.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:21025:13471.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:18400:25454.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:25031:17310.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:28204:9040.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:6782:23092.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:4056:7821.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:5339:11149.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:12987:22825.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:14404:27286.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:15173:6204.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:14030:7451.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:14494:8741.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:16424:8981.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:20702:21275.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:12070:10570.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:8484:3961.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:27742:17816.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:25009:24357.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:8142:11967.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:18410:1875.1	3	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:19681:15479.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:19440:22157.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:3210:11589.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:14778:14873.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:2109:16109.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:15640:25760.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:10817:6431.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:18578:21286.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:22261:8866.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:11225:3509.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:13368:27725.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:8376:26808.1	6	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:5940:7441.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:17125:4154.1	522	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:17120:8293.1	12	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:23969:23186.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:12389:18898.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:15391:29028.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:24403:7868.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:9443:3358.1	3	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:23010:7985.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:19339:4643.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:23161:16449.1	11	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:9266:8923.1	11	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:12497:26270.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:8168:9961.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:13906:20306.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:14482:23824.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:23983:20476.1	4	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:21324:4798.1	7	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:27128:21191.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:17575:18995.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:9829:15821.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:9572:8839.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:22285:26117.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:8428:16469.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:19953:27983.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:10491:6781.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:24901:23119.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:6301:18028.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:15568:26168.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:19118:13773.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:26379:15108.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:9043:26388.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:8432:17557.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:8498:23940.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:11495:27132.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:28468:19469.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:11088:4702.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:2223:13447.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:19034:6277.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:20965:3698.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:11556:24851.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:17094:27751.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:15361:25182.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:18693:17827.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:15177:2357.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:19584:28545.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:10761:2479.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:21748:26359.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:19231:9157.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:5952:7855.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:7222:22273.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:17162:9677.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:23376:17412.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:14580:13036.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:15190:2070.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:15876:21501.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:10962:2506.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:8620:14976.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:22735:9521.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:10737:11351.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:7667:15383.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:11691:24034.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:13010:19550.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:17860:19230.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:26897:19698.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:11841:10570.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:14756:17803.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:4574:19614.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:25627:9317.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:22164:3257.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:12006:12943.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:15289:18181.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:23578:17110.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:5926:23475.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:23069:22959.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:6926:13361.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:6131:19748.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:10582:20449.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:10917:26183.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:15540:3073.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:24474:19336.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:19692:10599.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:10076:7475.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:23202:7492.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:27816:10386.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:21390:25559.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:10523:4925.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:7916:8479.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:21926:18174.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:14607:14555.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:24194:8122.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:11977:4918.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:6873:11442.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:15804:10570.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:26285:13746.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:2442:14106.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:3712:11170.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:22953:8518.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:22561:13972.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:19981:6959.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:23523:18805.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:15662:17279.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:4593:18193.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:25918:22957.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:10765:11646.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:9615:19580.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:18351:15444.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:4081:16765.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:22043:12565.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:18386:11802.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:18564:20792.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:19907:12499.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:9285:19704.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:3518:15517.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:5649:10525.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:19112:17093.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:21295:8335.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:5471:23084.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:24269:11657.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:16671:27305.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:13365:11105.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:3639:12451.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:7483:6960.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:25148:22819.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:27871:14563.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:9342:13798.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:25826:13219.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:11924:13182.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:21787:27664.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:28771:14837.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:6405:5195.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:15887:22592.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:10892:23052.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:25342:8907.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:7646:8317.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:11041:27168.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:21636:23272.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:14810:20511.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:9123:15012.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:20125:7468.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:9201:12510.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:18668:25661.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:23808:5885.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:19319:8503.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:7632:8996.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:2039:12914.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:22319:10685.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:11970:17595.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:23406:17492.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:26753:11898.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:20433:19785.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:7926:22410.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:12277:3594.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:17215:18276.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:14046:22455.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:17582:4361.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:4057:7841.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:25760:12528.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:15011:11404.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:15438:3573.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:21030:8712.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:7080:7181.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:8013:6014.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:15846:26689.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:5441:21078.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:23410:4986.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:29431:15001.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:8412:19794.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:25426:8535.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:13173:26437.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:3827:16393.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:16228:19731.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:21368:15435.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:12064:16602.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:10464:26896.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:13122:8974.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:17089:2768.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:7175:10453.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:18496:7641.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:13797:21848.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:10664:14655.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:25561:18302.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:7794:21165.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:21457:21234.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:15182:5095.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:15409:6741.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:3316:16078.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:12836:7276.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:8153:4270.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:8739:23465.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:24829:6449.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:7130:17370.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:3895:19627.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:3217:16841.1	3	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:22678:14327.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:5976:16906.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:19257:24108.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:18402:25529.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:23219:6074.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:10266:10462.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:16660:21590.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:18890:24934.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:20205:20180.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:20952:22566.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:20356:23077.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:23400:11257.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:13221:20407.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:24509:7730.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:19585:12995.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:19216:6384.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:18370:25743.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:22293:10710.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:7160:17675.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:20648:23011.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:12312:20325.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:11842:24481.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:23754:12117.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:4933:14538.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:16184:19827.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:8355:6406.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:9997:21304.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:24383:16613.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:13295:10573.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:10408:17410.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:24365:7511.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:9549:20825.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:10264:18872.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:23625:23615.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:9555:11504.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:11150:19873.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:12895:25194.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:26997:8057.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:11006:27593.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:20893:21169.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:14517:1852.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:23259:17986.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:6636:11295.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:15451:12963.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:7656:16966.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:10770:6415.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:18575:24238.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:7470:10288.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:23780:5087.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:23834:15177.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:21480:12920.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:27897:16373.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:9250:7491.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:10915:26524.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:27409:22477.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:11602:8617.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:9932:19697.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:11679:23238.1	1	0
